question_id,prompt_strategy,model,model_answer,raw_response,response_time,tokens_used,timestamp,correct_answer,score,result_id
MIR-2024-v01-t01-Q134,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.851966142654419,287,2025-03-31T22:08:51.012222,C,3,MIR-2024-v01-t01-Q134-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q135,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7218854427337646,271,2025-03-31T22:08:52.234930,B,3,MIR-2024-v01-t01-Q135-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q136,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6995291709899902,345,2025-03-31T22:08:53.435352,C,3,MIR-2024-v01-t01-Q136-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q137,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.8268616199493408,263,2025-03-31T22:08:54.763075,A,-1,MIR-2024-v01-t01-Q137-RespC-CorrectA-Score-1
MIR-2024-v01-t01-Q138,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8814022541046143,340,2025-03-31T22:08:56.145334,D,3,MIR-2024-v01-t01-Q138-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q139,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7964391708374023,185,2025-03-31T22:08:57.442698,D,3,MIR-2024-v01-t01-Q139-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q140,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7513515949249268,196,2025-03-31T22:08:58.694896,B,3,MIR-2024-v01-t01-Q140-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q141,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.5317964553833008,137,2025-03-31T22:08:59.727545,A,3,MIR-2024-v01-t01-Q141-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q142,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6128475666046143,295,2025-03-31T22:09:00.841303,A,3,MIR-2024-v01-t01-Q142-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q143,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.807490348815918,162,2025-03-31T22:09:02.149670,B,3,MIR-2024-v01-t01-Q143-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q144,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.8809363842010498,314,2025-03-31T22:09:03.531493,B,3,MIR-2024-v01-t01-Q144-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q145,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.862579345703125,169,2025-03-31T22:09:04.894936,D,3,MIR-2024-v01-t01-Q145-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q146,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6510460376739502,218,2025-03-31T22:09:06.046985,C,3,MIR-2024-v01-t01-Q146-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q147,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.5242395401000977,158,2025-03-31T22:09:07.072105,B,3,MIR-2024-v01-t01-Q147-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q148,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7143590450286865,308,2025-03-31T22:09:08.287463,A,3,MIR-2024-v01-t01-Q148-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q149,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.2931363582611084,208,2025-03-31T22:09:10.081535,A,3,MIR-2024-v01-t01-Q149-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q150,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.43151068687438965,161,2025-03-31T22:09:11.013980,D,3,MIR-2024-v01-t01-Q150-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q151,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7729861736297607,313,2025-03-31T22:09:12.287855,A,3,MIR-2024-v01-t01-Q151-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q152,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7989182472229004,205,2025-03-31T22:09:13.587716,A,3,MIR-2024-v01-t01-Q152-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q153,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.0461180210113525,240,2025-03-31T22:09:15.134789,B,3,MIR-2024-v01-t01-Q153-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q154,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.749636173248291,231,2025-03-31T22:09:16.385317,B,3,MIR-2024-v01-t01-Q154-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q155,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.6714272499084473,185,2025-03-31T22:09:17.557650,B,3,MIR-2024-v01-t01-Q155-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q156,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.569260835647583,215,2025-03-31T22:09:18.627799,C,3,MIR-2024-v01-t01-Q156-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q157,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.47249698638916016,143,2025-03-31T22:09:19.601332,A,3,MIR-2024-v01-t01-Q157-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q158,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.4424571990966797,149,2025-03-31T22:09:20.544717,C,3,MIR-2024-v01-t01-Q158-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q159,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.3856260776519775,338,2025-03-31T22:09:22.431224,C,3,MIR-2024-v01-t01-Q159-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q160,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.9763412475585938,314,2025-03-31T22:09:23.908510,A,-1,MIR-2024-v01-t01-Q160-RespC-CorrectA-Score-1
MIR-2024-v01-t01-Q161,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.5507235527038574,256,2025-03-31T22:09:25.960189,A,3,MIR-2024-v01-t01-Q161-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q163,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7228584289550781,266,2025-03-31T22:09:27.184009,D,3,MIR-2024-v01-t01-Q163-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q164,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.5973865985870361,265,2025-03-31T22:09:28.282282,C,3,MIR-2024-v01-t01-Q164-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q165,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7496356964111328,317,2025-03-31T22:09:29.532858,A,3,MIR-2024-v01-t01-Q165-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q166,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.5903849601745605,317,2025-03-31T22:09:30.624245,B,-1,MIR-2024-v01-t01-Q166-RespD-CorrectB-Score-1
MIR-2024-v01-t01-Q167,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.9045531749725342,280,2025-03-31T22:09:32.029720,C,3,MIR-2024-v01-t01-Q167-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q168,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8132247924804688,198,2025-03-31T22:09:33.343839,D,3,MIR-2024-v01-t01-Q168-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q169,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.8826382160186768,339,2025-03-31T22:09:34.727416,B,3,MIR-2024-v01-t01-Q169-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q170,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.9243996143341064,269,2025-03-31T22:09:36.152712,B,3,MIR-2024-v01-t01-Q170-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q171,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0679430961608887,235,2025-03-31T22:09:37.721643,C,3,MIR-2024-v01-t01-Q171-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q172,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.9347562789916992,278,2025-03-31T22:09:39.157318,A,-1,MIR-2024-v01-t01-Q172-RespB-CorrectA-Score-1
MIR-2024-v01-t01-Q173,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7219569683074951,282,2025-03-31T22:09:40.380487,A,-1,MIR-2024-v01-t01-Q173-RespD-CorrectA-Score-1
MIR-2024-v01-t01-Q174,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7725472450256348,302,2025-03-31T22:09:41.654015,B,3,MIR-2024-v01-t01-Q174-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q175,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.44232749938964844,150,2025-03-31T22:09:42.597256,B,3,MIR-2024-v01-t01-Q175-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q176,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.8125290870666504,283,2025-03-31T22:09:43.910702,C,3,MIR-2024-v01-t01-Q176-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q177,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.015009880065918,379,2025-03-31T22:09:45.426641,C,3,MIR-2024-v01-t01-Q177-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q178,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6613798141479492,252,2025-03-31T22:09:46.588966,A,3,MIR-2024-v01-t01-Q178-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q179,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6665291786193848,288,2025-03-31T22:09:47.756549,D,3,MIR-2024-v01-t01-Q179-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q180,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6478266716003418,241,2025-03-31T22:09:48.905279,A,3,MIR-2024-v01-t01-Q180-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q181,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.5614116191864014,278,2025-03-31T22:09:50.967578,B,-1,MIR-2024-v01-t01-Q181-RespD-CorrectB-Score-1
MIR-2024-v01-t01-Q182,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.8915970325469971,336,2025-03-31T22:09:52.360063,C,3,MIR-2024-v01-t01-Q182-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q183,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.8365340232849121,265,2025-03-31T22:09:53.697615,B,3,MIR-2024-v01-t01-Q183-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q184,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.0898196697235107,170,2025-03-31T22:09:55.288372,B,3,MIR-2024-v01-t01-Q184-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q185,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.6657552719116211,195,2025-03-31T22:09:56.455069,B,3,MIR-2024-v01-t01-Q185-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q187,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.8831772804260254,301,2025-03-31T22:09:57.839122,C,3,MIR-2024-v01-t01-Q187-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q188,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7123136520385742,149,2025-03-31T22:09:59.052366,D,3,MIR-2024-v01-t01-Q188-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q189,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8017635345458984,288,2025-03-31T22:10:00.354992,D,3,MIR-2024-v01-t01-Q189-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q190,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.9450619220733643,314,2025-03-31T22:10:01.800941,A,3,MIR-2024-v01-t01-Q190-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q191,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7221639156341553,276,2025-03-31T22:10:03.023915,B,3,MIR-2024-v01-t01-Q191-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q192,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7712419033050537,240,2025-03-31T22:10:04.295990,A,-1,MIR-2024-v01-t01-Q192-RespB-CorrectA-Score-1
MIR-2024-v01-t01-Q193,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.8226933479309082,274,2025-03-31T22:10:05.619631,C,3,MIR-2024-v01-t01-Q193-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q194,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7844548225402832,222,2025-03-31T22:10:06.904967,A,3,MIR-2024-v01-t01-Q194-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q195,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.826880693435669,219,2025-03-31T22:10:08.232738,A,3,MIR-2024-v01-t01-Q195-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q196,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6575741767883301,300,2025-03-31T22:10:09.391212,A,3,MIR-2024-v01-t01-Q196-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q197,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.853182315826416,315,2025-03-31T22:10:10.745375,B,3,MIR-2024-v01-t01-Q197-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q198,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.8562138080596924,287,2025-03-31T22:10:12.102423,C,3,MIR-2024-v01-t01-Q198-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q199,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7955460548400879,243,2025-03-31T22:10:13.399047,D,3,MIR-2024-v01-t01-Q199-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q200,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6384820938110352,171,2025-03-31T22:10:14.538443,C,3,MIR-2024-v01-t01-Q200-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q201,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.8221995830535889,210,2025-03-31T22:10:15.861682,B,-1,MIR-2024-v01-t01-Q201-RespA-CorrectB-Score-1
MIR-2024-v01-t01-Q202,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.0492298603057861,248,2025-03-31T22:10:17.411877,A,3,MIR-2024-v01-t01-Q202-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q203,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.678295373916626,231,2025-03-31T22:10:18.591058,D,3,MIR-2024-v01-t01-Q203-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q204,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.7621665000915527,226,2025-03-31T22:10:19.854077,C,3,MIR-2024-v01-t01-Q204-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q205,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.4464442729949951,140,2025-03-31T22:10:20.801519,B,3,MIR-2024-v01-t01-Q205-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q206,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.1235058307647705,302,2025-03-31T22:10:22.425921,D,-1,MIR-2024-v01-t01-Q206-RespC-CorrectD-Score-1
MIR-2024-v01-t01-Q207,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.4262690544128418,163,2025-03-31T22:10:23.353012,A,3,MIR-2024-v01-t01-Q207-RespA-CorrectA-Score+3
MIR-2024-v01-t01-Q208,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.7751634120941162,269,2025-03-31T22:10:24.629025,B,3,MIR-2024-v01-t01-Q208-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q209,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.4416229724884033,158,2025-03-31T22:10:25.571510,C,3,MIR-2024-v01-t01-Q209-RespC-CorrectC-Score+3
MIR-2024-v01-t01-Q210,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.0178406238555908,178,2025-03-31T22:10:27.090236,B,3,MIR-2024-v01-t01-Q210-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q027,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.48827195167541504,146,2025-03-31T21:50:25.163299,C,-1,MIR-2024-v01-t01-Q027-RespD-CorrectC-Score-1
MIR-2024-v01-t01-Q029,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.7792103290557861,197,2025-03-31T21:50:26.443451,D,3,MIR-2024-v01-t01-Q029-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q030,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.3185367584228516,265,2025-03-31T21:50:28.262941,B,3,MIR-2024-v01-t01-Q030-RespB-CorrectB-Score+3
MIR-2024-v01-t01-Q031,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8137156963348389,232,2025-03-31T21:50:29.577600,D,3,MIR-2024-v01-t01-Q031-RespD-CorrectD-Score+3
MIR-2024-v01-t01-Q032,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.9856240749359131,179,2025-03-31T21:50:31.064125,A,3,MIR-2024-v01-t01-Q032-RespA-CorrectA-Score+3
