question_id,prompt_strategy,model,model_answer,raw_response,response_time,tokens_used,timestamp,correct_answer,score,result_id,correct
MIR-2024-v01-t01-Q154,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2014622688293457,183,2025-03-17T23:12:41.381333,B,3,MIR-2024-v01-t01-Q154-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q155,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.1479949951171875,174,2025-03-17T23:12:43.030281,D,3,MIR-2024-v01-t01-Q155-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q156,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.060457468032837,263,2025-03-17T23:12:44.591685,C,3,MIR-2024-v01-t01-Q156-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q157,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6191658973693848,153,2025-03-17T23:12:45.711786,C,3,MIR-2024-v01-t01-Q157-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q158,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.8219594955444336,159,2025-03-17T23:12:47.034657,D,3,MIR-2024-v01-t01-Q158-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q159,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.277876853942871,269,2025-03-17T23:12:48.813433,D,3,MIR-2024-v01-t01-Q159-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q160,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.203782081604004,284,2025-03-17T23:12:50.518157,B,3,MIR-2024-v01-t01-Q160-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q161,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2916195392608643,213,2025-03-17T23:12:52.310779,B,3,MIR-2024-v01-t01-Q161-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q162,Prompt-001,claude-3-7-sonnet-20250219,B,B,2.080641269683838,178,2025-03-17T23:12:54.892373,B,3,MIR-2024-v01-t01-Q162-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q163,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.264756679534912,202,2025-03-17T23:12:56.658081,B,3,MIR-2024-v01-t01-Q163-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q164,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.6055309772491455,145,2025-03-17T23:12:57.764554,B,3,MIR-2024-v01-t01-Q164-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q165,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.4024896621704102,231,2025-03-17T23:12:59.667968,A,3,MIR-2024-v01-t01-Q165-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q166,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0593020915985107,188,2025-03-17T23:13:01.228237,C,3,MIR-2024-v01-t01-Q166-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q167,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.3130652904510498,204,2025-03-17T23:13:03.042232,A,3,MIR-2024-v01-t01-Q167-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q168,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.4699816703796387,197,2025-03-17T23:13:05.013191,B,3,MIR-2024-v01-t01-Q168-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q169,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0770912170410156,276,2025-03-17T23:13:06.591198,C,3,MIR-2024-v01-t01-Q169-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q170,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.6792192459106445,159,2025-03-17T23:13:07.771320,A,3,MIR-2024-v01-t01-Q170-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q171,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.234041452407837,321,2025-03-17T23:13:09.506322,D,3,MIR-2024-v01-t01-Q171-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q172,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.5007050037384033,250,2025-03-17T23:13:11.507964,B,3,MIR-2024-v01-t01-Q172-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q173,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.1700255870819092,152,2025-03-17T23:13:13.178901,A,3,MIR-2024-v01-t01-Q173-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q174,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2159924507141113,276,2025-03-17T23:13:14.895782,B,3,MIR-2024-v01-t01-Q174-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q175,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.3441839218139648,276,2025-03-17T23:13:16.740924,A,3,MIR-2024-v01-t01-Q175-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q176,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.1834702491760254,247,2025-03-17T23:13:18.425964,C,3,MIR-2024-v01-t01-Q176-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q177,Prompt-001,claude-3-7-sonnet-20250219,C,C,2.1525967121124268,204,2025-03-17T23:13:21.079472,C,3,MIR-2024-v01-t01-Q177-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q178,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.299015998840332,266,2025-03-17T23:13:22.879495,B,3,MIR-2024-v01-t01-Q178-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q179,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.306368350982666,349,2025-03-17T23:13:24.686808,C,3,MIR-2024-v01-t01-Q179-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q180,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.396179437637329,367,2025-03-17T23:13:26.583911,0,-1,MIR-2024-v01-t01-Q180-RespB-Correct0-Score-1,False
MIR-2024-v01-t01-Q181,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2925820350646973,243,2025-03-17T23:13:28.377375,B,3,MIR-2024-v01-t01-Q181-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q184,Prompt-001,claude-3-7-sonnet-20250219,A,A,2.268636703491211,265,2025-03-17T23:13:31.147026,A,3,MIR-2024-v01-t01-Q184-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q185,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.232342004776001,270,2025-03-17T23:13:32.880341,C,3,MIR-2024-v01-t01-Q185-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q186,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.12556791305542,256,2025-03-17T23:13:34.506853,D,-1,MIR-2024-v01-t01-Q186-RespA-CorrectD-Score-1,False
MIR-2024-v01-t01-Q187,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.0593767166137695,263,2025-03-17T23:13:36.067164,A,-1,MIR-2024-v01-t01-Q187-RespC-CorrectA-Score-1,False
MIR-2024-v01-t01-Q188,Prompt-001,claude-3-7-sonnet-20250219,C,C,0.6988396644592285,135,2025-03-17T23:13:37.266957,C,3,MIR-2024-v01-t01-Q188-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q189,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2156188488006592,198,2025-03-17T23:13:38.983507,D,-1,MIR-2024-v01-t01-Q189-RespB-CorrectD-Score-1,False
MIR-2024-v01-t01-Q190,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.9942853450775146,170,2025-03-17T23:13:40.478718,D,3,MIR-2024-v01-t01-Q190-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q191,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.1315040588378906,209,2025-03-17T23:13:42.111153,B,3,MIR-2024-v01-t01-Q191-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q192,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.9747917652130127,306,2025-03-17T23:13:43.586964,B,3,MIR-2024-v01-t01-Q192-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q193,Prompt-001,claude-3-7-sonnet-20250219,N,N,0.6632623672485352,162,2025-03-17T23:13:44.751126,C,0,MIR-2024-v01-t01-Q193-RespN-CorrectC-Score+0,False
MIR-2024-v01-t01-Q194,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.3979535102844238,252,2025-03-17T23:13:46.650041,C,3,MIR-2024-v01-t01-Q194-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q195,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.2100188732147217,231,2025-03-17T23:13:48.360953,C,3,MIR-2024-v01-t01-Q195-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q196,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2893612384796143,200,2025-03-17T23:13:50.151237,B,3,MIR-2024-v01-t01-Q196-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q197,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.7760131359100342,162,2025-03-17T23:13:51.428230,A,3,MIR-2024-v01-t01-Q197-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q198,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.320225715637207,241,2025-03-17T23:13:53.249406,B,3,MIR-2024-v01-t01-Q198-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q199,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.049462080001831,230,2025-03-17T23:13:54.799855,D,3,MIR-2024-v01-t01-Q199-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q200,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.194382667541504,271,2025-03-17T23:13:56.495116,A,3,MIR-2024-v01-t01-Q200-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q201,Prompt-001,claude-3-7-sonnet-20250219,B,B,0.6374976634979248,161,2025-03-17T23:13:57.633530,B,3,MIR-2024-v01-t01-Q201-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q202,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.3705837726593018,224,2025-03-17T23:13:59.505107,D,3,MIR-2024-v01-t01-Q202-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q203,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.1476478576660156,171,2025-03-17T23:14:01.153669,B,3,MIR-2024-v01-t01-Q203-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q204,Prompt-001,claude-3-7-sonnet-20250219,D,D,1.251230239868164,343,2025-03-17T23:14:02.905873,D,3,MIR-2024-v01-t01-Q204-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q205,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.2316832542419434,263,2025-03-17T23:14:04.638457,D,-1,MIR-2024-v01-t01-Q205-RespB-CorrectD-Score-1,False
MIR-2024-v01-t01-Q206,Prompt-001,claude-3-7-sonnet-20250219,C,C,1.1033318042755127,226,2025-03-17T23:14:06.242690,0,-1,MIR-2024-v01-t01-Q206-RespC-Correct0-Score-1,False
MIR-2024-v01-t01-Q207,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.2151219844818115,278,2025-03-17T23:14:07.958732,A,3,MIR-2024-v01-t01-Q207-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q208,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.2550382614135742,213,2025-03-17T23:14:09.714680,A,3,MIR-2024-v01-t01-Q208-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q209,Prompt-001,claude-3-7-sonnet-20250219,B,B,1.074002981185913,175,2025-03-17T23:14:11.289584,B,3,MIR-2024-v01-t01-Q209-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q210,Prompt-001,claude-3-7-sonnet-20250219,A,A,1.214719533920288,295,2025-03-17T23:14:13.005236,D,-1,MIR-2024-v01-t01-Q210-RespA-CorrectD-Score-1,False
MIR-2024-v01-t01-Q026,Prompt-001,o3-mini-2025-01-31,B,B,6.885652780532837,252,2025-03-17T22:42:34.180030,B,3,MIR-2024-v01-t01-Q026-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q027,Prompt-001,o3-mini-2025-01-31,C,C,6.37567138671875,202,2025-03-17T22:42:41.056928,C,3,MIR-2024-v01-t01-Q027-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q028,Prompt-001,o3-mini-2025-01-31,A,A,4.650423288345337,200,2025-03-17T22:42:46.208298,A,3,MIR-2024-v01-t01-Q028-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q029,Prompt-001,o3-mini-2025-01-31,B,B,3.0065724849700928,206,2025-03-17T22:42:49.715795,B,3,MIR-2024-v01-t01-Q029-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q030,Prompt-001,o3-mini-2025-01-31,C,C,2.0167109966278076,218,2025-03-17T22:42:52.233497,C,3,MIR-2024-v01-t01-Q030-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q026,Prompt-001,gpt-4,B,B,0.745326042175293,228,2025-03-10T18:45:07.471073,B,3,MIR-2024-v01-t01-Q026-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q027,Prompt-001,gpt-4,C,C,0.5660533905029297,179,2025-03-10T18:45:08.538361,C,3,MIR-2024-v01-t01-Q027-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q028,Prompt-001,gpt-4,A,A),0.9754767417907715,176,2025-03-10T18:45:10.015089,A,3,MIR-2024-v01-t01-Q028-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q029,Prompt-001,gpt-4,B,B,0.718557596206665,183,2025-03-10T18:45:11.234865,B,3,MIR-2024-v01-t01-Q029-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q030,Prompt-001,gpt-4,C,C,1.1379315853118896,195,2025-03-10T18:45:12.874199,C,3,MIR-2024-v01-t01-Q030-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q031,Prompt-001,gpt-4,D,D,0.4768505096435547,210,2025-03-10T18:45:13.852261,D,3,MIR-2024-v01-t01-Q031-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q032,Prompt-001,gpt-4,A,A,1.0786166191101074,169,2025-03-10T18:45:15.432133,A,3,MIR-2024-v01-t01-Q032-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q033,Prompt-001,gpt-4,C,C,0.6728494167327881,132,2025-03-10T18:45:16.606236,C,3,MIR-2024-v01-t01-Q033-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q034,Prompt-001,gpt-4,A,D) Mitocondrial.,0.9267117977142334,148,2025-03-10T18:45:18.034186,B,-1,MIR-2024-v01-t01-Q034-RespA-CorrectB-Score-1,False
MIR-2024-v01-t01-Q035,Prompt-001,gpt-4,D,D,0.793778657913208,206,2025-03-10T18:45:19.329347,D,3,MIR-2024-v01-t01-Q035-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q036,Prompt-001,gpt-4,D,D,0.5066790580749512,211,2025-03-10T18:45:20.337184,D,3,MIR-2024-v01-t01-Q036-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q037,Prompt-001,gpt-4,A,A,0.7759521007537842,221,2025-03-10T18:45:21.614486,A,3,MIR-2024-v01-t01-Q037-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q038,Prompt-001,gpt-4,NO,NO,1.3891074657440186,196,2025-03-10T18:45:23.504887,A,0,MIR-2024-v01-t01-Q038-RespNO-CorrectA-Score+0,False
MIR-2024-v01-t01-Q039,Prompt-001,gpt-4,C,C,0.5823736190795898,197,2025-03-10T18:45:24.588527,C,3,MIR-2024-v01-t01-Q039-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q040,Prompt-001,gpt-4,B,B,1.0423681735992432,170,2025-03-10T18:45:26.132503,B,3,MIR-2024-v01-t01-Q040-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q041,Prompt-001,gpt-4,C,C,0.6018574237823486,198,2025-03-10T18:45:27.235659,C,3,MIR-2024-v01-t01-Q041-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q042,Prompt-001,gpt-4,A,A),0.6550695896148682,162,2025-03-10T18:45:28.391996,D,-1,MIR-2024-v01-t01-Q042-RespA-CorrectD-Score-1,False
MIR-2024-v01-t01-Q043,Prompt-001,gpt-4,A,A,0.5560722351074219,227,2025-03-10T18:45:29.449612,A,3,MIR-2024-v01-t01-Q043-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q044,Prompt-001,gpt-4,D,D,0.7406442165374756,128,2025-03-10T18:45:30.691503,D,3,MIR-2024-v01-t01-Q044-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q045,Prompt-001,gpt-4,D,D,1.1395926475524902,127,2025-03-10T18:45:32.332330,D,3,MIR-2024-v01-t01-Q045-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q046,Prompt-001,gpt-4,B,B),0.6372280120849609,149,2025-03-10T18:45:33.470837,B,3,MIR-2024-v01-t01-Q046-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q047,Prompt-001,gpt-4,C,C),1.0236718654632568,276,2025-03-10T18:45:34.996185,C,3,MIR-2024-v01-t01-Q047-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q048,Prompt-001,gpt-4,C,C,0.6834228038787842,165,2025-03-10T18:45:36.180932,C,3,MIR-2024-v01-t01-Q048-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q049,Prompt-001,gpt-4,B,B,0.6067936420440674,269,2025-03-10T18:45:37.288859,B,3,MIR-2024-v01-t01-Q049-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q050,Prompt-001,gpt-4,C,C,0.6661934852600098,148,2025-03-10T18:45:38.456285,C,3,MIR-2024-v01-t01-Q050-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q051,Prompt-001,gpt-4,A,A),0.6431076526641846,123,2025-03-10T18:45:39.600626,A,3,MIR-2024-v01-t01-Q051-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q052,Prompt-001,gpt-4,D,D,0.8663082122802734,117,2025-03-10T18:45:40.968094,D,3,MIR-2024-v01-t01-Q052-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q053,Prompt-001,gpt-4,C,C) Propofol.,0.9381563663482666,104,2025-03-10T18:45:42.407463,C,3,MIR-2024-v01-t01-Q053-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q054,Prompt-001,gpt-4,B,B),0.5031447410583496,130,2025-03-10T18:45:43.412284,B,3,MIR-2024-v01-t01-Q054-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q055,Prompt-001,gpt-4,C,C,0.5459754467010498,143,2025-03-10T18:45:44.459467,C,3,MIR-2024-v01-t01-Q055-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q056,Prompt-001,gpt-4,D,D,0.46645092964172363,167,2025-03-10T18:45:45.427216,D,3,MIR-2024-v01-t01-Q056-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q057,Prompt-001,gpt-4,C,C,1.078702688217163,152,2025-03-10T18:45:47.007393,A,-1,MIR-2024-v01-t01-Q057-RespC-CorrectA-Score-1,False
MIR-2024-v01-t01-Q058,Prompt-001,gpt-4,D,D),0.6583890914916992,167,2025-03-10T18:45:48.167071,A,-1,MIR-2024-v01-t01-Q058-RespD-CorrectA-Score-1,False
MIR-2024-v01-t01-Q059,Prompt-001,gpt-4,A,A),0.6793889999389648,234,2025-03-10T18:45:49.347928,A,3,MIR-2024-v01-t01-Q059-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q060,Prompt-001,gpt-4,A,A),0.6731178760528564,120,2025-03-10T18:45:50.522955,A,3,MIR-2024-v01-t01-Q060-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q061,Prompt-001,gpt-4,A,A),0.9687862396240234,221,2025-03-10T18:45:51.992928,A,3,MIR-2024-v01-t01-Q061-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q062,Prompt-001,gpt-4,D,D,0.7405233383178711,154,2025-03-10T18:45:53.234722,D,3,MIR-2024-v01-t01-Q062-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q063,Prompt-001,gpt-4,B,B),0.7733185291290283,209,2025-03-10T18:45:54.509094,D,-1,MIR-2024-v01-t01-Q063-RespB-CorrectD-Score-1,False
MIR-2024-v01-t01-Q064,Prompt-001,gpt-4,A,A,0.5464808940887451,192,2025-03-10T18:45:55.556699,0,-1,MIR-2024-v01-t01-Q064-RespA-Correct0-Score-1,False
MIR-2024-v01-t01-Q065,Prompt-001,gpt-4,D,D,0.6603994369506836,283,2025-03-10T18:45:56.718306,D,3,MIR-2024-v01-t01-Q065-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q066,Prompt-001,gpt-4,C,C,0.5122997760772705,204,2025-03-10T18:45:57.732241,C,3,MIR-2024-v01-t01-Q066-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q067,Prompt-001,gpt-4,B,B),0.619917631149292,327,2025-03-10T18:45:58.853737,B,3,MIR-2024-v01-t01-Q067-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q068,Prompt-001,gpt-4,B,B),0.7514410018920898,162,2025-03-10T18:46:00.106390,0,-1,MIR-2024-v01-t01-Q068-RespB-Correct0-Score-1,False
MIR-2024-v01-t01-Q069,Prompt-001,gpt-4,A,A),1.109384536743164,166,2025-03-10T18:46:01.716995,A,3,MIR-2024-v01-t01-Q069-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q070,Prompt-001,gpt-4,B,B,0.5100197792053223,218,2025-03-10T18:46:02.728280,B,3,MIR-2024-v01-t01-Q070-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q071,Prompt-001,gpt-4,B,B),0.5362985134124756,249,2025-03-10T18:46:03.765834,B,3,MIR-2024-v01-t01-Q071-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q072,Prompt-001,gpt-4,D,D,0.567112922668457,223,2025-03-10T18:46:04.834234,D,3,MIR-2024-v01-t01-Q072-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q073,Prompt-001,gpt-4,B,B,0.5320665836334229,188,2025-03-10T18:46:05.867551,B,3,MIR-2024-v01-t01-Q073-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q074,Prompt-001,gpt-4,C,C,0.7070105075836182,204,2025-03-10T18:46:07.076012,C,3,MIR-2024-v01-t01-Q074-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q075,Prompt-001,gpt-4,B,B,1.0463361740112305,208,2025-03-10T18:46:08.623698,B,3,MIR-2024-v01-t01-Q075-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q076,Prompt-001,gpt-4,A,A),0.6393485069274902,187,2025-03-10T18:46:09.764564,A,3,MIR-2024-v01-t01-Q076-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q077,Prompt-001,gpt-4,D,D,0.6998701095581055,159,2025-03-10T18:46:10.965622,D,3,MIR-2024-v01-t01-Q077-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q078,Prompt-001,gpt-4,A,C) Hepatomegalia.,0.808344841003418,166,2025-03-10T18:46:12.275213,C,-1,MIR-2024-v01-t01-Q078-RespA-CorrectC-Score-1,False
MIR-2024-v01-t01-Q079,Prompt-001,gpt-4,A,B) Frecuencia respiratoria.,0.7787415981292725,128,2025-03-10T18:46:13.555253,B,-1,MIR-2024-v01-t01-Q079-RespA-CorrectB-Score-1,False
MIR-2024-v01-t01-Q080,Prompt-001,gpt-4,A,A),0.7759051322937012,221,2025-03-10T18:46:14.832375,A,3,MIR-2024-v01-t01-Q080-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q081,Prompt-001,gpt-4,C,C),1.084272861480713,148,2025-03-10T18:46:16.417934,C,3,MIR-2024-v01-t01-Q081-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q082,Prompt-001,gpt-4,B,B,1.0288169384002686,171,2025-03-10T18:46:17.947912,C,-1,MIR-2024-v01-t01-Q082-RespB-CorrectC-Score-1,False
MIR-2024-v01-t01-Q083,Prompt-001,gpt-4,B,B,0.5185031890869141,178,2025-03-10T18:46:18.967693,B,3,MIR-2024-v01-t01-Q083-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q084,Prompt-001,gpt-4,C,C,0.5704391002655029,318,2025-03-10T18:46:20.039501,C,3,MIR-2024-v01-t01-Q084-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q087,Prompt-001,gpt-4,B,B,0.6792449951171875,153,2025-03-10T18:46:21.220182,B,3,MIR-2024-v01-t01-Q087-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q088,Prompt-001,gpt-4,D,D,0.8584656715393066,141,2025-03-10T18:46:22.580296,D,3,MIR-2024-v01-t01-Q088-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q089,Prompt-001,gpt-4,B,B,0.7144310474395752,250,2025-03-10T18:46:23.795866,B,3,MIR-2024-v01-t01-Q089-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q090,Prompt-001,gpt-4,A,A,0.5721714496612549,204,2025-03-10T18:46:24.869314,A,3,MIR-2024-v01-t01-Q090-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q091,Prompt-001,gpt-4,D,D,0.5772521495819092,183,2025-03-10T18:46:25.947723,D,3,MIR-2024-v01-t01-Q091-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q092,Prompt-001,gpt-4,A,A) Metilfenidato.,0.8393361568450928,143,2025-03-10T18:46:27.288240,A,3,MIR-2024-v01-t01-Q092-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q093,Prompt-001,gpt-4,C,C,0.5248191356658936,185,2025-03-10T18:46:28.314317,C,3,MIR-2024-v01-t01-Q093-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q094,Prompt-001,gpt-4,B,B),0.678227424621582,228,2025-03-10T18:46:29.493747,B,3,MIR-2024-v01-t01-Q094-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q095,Prompt-001,gpt-4,D,D),0.5997157096862793,188,2025-03-10T18:46:30.594991,D,3,MIR-2024-v01-t01-Q095-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q096,Prompt-001,gpt-4,B,B,0.6634829044342041,117,2025-03-10T18:46:31.759712,B,3,MIR-2024-v01-t01-Q096-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q097,Prompt-001,gpt-4,B,B,0.5839753150939941,184,2025-03-10T18:46:32.845249,B,3,MIR-2024-v01-t01-Q097-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q098,Prompt-001,gpt-4,A,B) Fractura  estallido,1.3501596450805664,227,2025-03-10T18:46:34.696647,B,-1,MIR-2024-v01-t01-Q098-RespA-CorrectB-Score-1,False
MIR-2024-v01-t01-Q099,Prompt-001,gpt-4,A,A,0.6284136772155762,231,2025-03-10T18:46:35.826261,A,3,MIR-2024-v01-t01-Q099-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q100,Prompt-001,gpt-4,B,B,0.5406184196472168,231,2025-03-10T18:46:36.868106,B,3,MIR-2024-v01-t01-Q100-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q101,Prompt-001,gpt-4,A,A) El tendón del músculo t,0.975456953048706,215,2025-03-10T18:46:38.345034,A,3,MIR-2024-v01-t01-Q101-RespA-CorrectA-Score+3,True
